,movie_id,title,attributes
1232,0758730,Aliens vs. Predator 2,"Warring Alien and Predator races descend on a rural Colorado town, where unsuspecting residents must band together for any chance of survival.Action, Adventure, FantasySteven Pasquale, Reiko Aylesworth, John Ortiz, Johnny Lewis, Ariel Gade, Kristen Hager, Sam Trammell, Robert Joy, David Paetkau, Tom Woodruff Jr., Ian Whyte, Chelah Horsdal, Meshach Peters, Matt Ward, Michal SuchánekColin Strause, Greg Strause"
1233,0758738,Chalk,"An improvisational take on the high school experience, told from the educators' point-of-view.Comedy, DramaTroy Schremmer, Janelle Schremmer, Shannon Haragan, Chris Mass, Jeff Guerrero, Jerry Jarmon, Kaytea Brock, Dan Eggleston, Glen Lewis, Wendy Campbell, Jacqueline Seaborn, Carlye Bonner, Jeffrey Travis, Greg WiseMike Akel"
1234,0758752,Amore & altri rimedi,"In 1990s Pittsburgh, a medicine peddler starts a relationship with a young woman suffering from Parkinson's disease.Comedy, Drama, RomanceJake Gyllenhaal, Anne Hathaway, Oliver Platt, Hank Azaria, Josh Gad, Gabriel Macht, Judy Greer, George Segal, Jill Clayburgh, Kate Jennings Grant, Katheryn Winnick, Kimberly Scott, Peter Friedman, Nikki Deloach, Natalie GoldEdward Zwick"
1235,0758766,Scrivimi una canzone,"A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in his life, he sparks with an offbeat younger woman with a flair for words.Comedy, Music, RomanceHugh Grant, Scott Porter, Nick Bacon, Andrew Wyatt, Dan McMillan, Tom Foligno, Zak Orth, Brooke Tansley, Daniel Stewart Sherman, Brad Garrett, Aasif Mandvi, Drew Barrymore, Haley Bennett, Matthew Morrison, Jason AntoonMarc Lawrence"
1236,0758794,We Are Marshall,"When a plane crash claims the lives of members of the Marshall University football team and some of its fans, the team's new coach and his surviving players try to keep the football program alive.Drama, SportMatthew McConaughey, Matthew Fox, Anthony Mackie, David Strathairn, Ian McShane, Kate Mara, January Jones, Kimberly Williams-Paisley, Arlen Escarpeta, Brian Geraghty, Tommy Cresswell, Christian Kanupke, Nina Jones, Kevin Atkins, Mark PattonMcG"
1237,0760160,Color of the Cross,"A retelling of the events leading up to the crucifixion of Jesus Christ, based on the idea that he was a black man whose death was a racially motivated hate crime.DramaJean-Claude La Marre, Johann John Jean, Adam Green, Jesse Holland, Jean-Pierre Parent, Nick Hodaly, Akiva David, Michael Govia, Brendan Connor, Shervin Davatgar, J.R. Dziengel, Stephen Wozniak, David Gianopoulos, Eliezer Castro, Elya BaskinJean-Claude La Marre"
1238,0760311,Un uomo qualunque,"A disenfranchised office worker becomes a hero after saving a girl's life.Drama, Romance, ThrillerMichael DeLuise, Christian Slater, Jamison Jones, Anzu Lawson, John Gulager, Elisha Cuthbert, K.C. Ramsey, Sascha Knopf, David Wells, Frankie Thorn, Randolph Mantooth, Sewell Whitney, Lisa Arianna, Livia Treviño, William H. MacyFrank A. Cappello"
1239,0760329,Water Horse - La leggenda degli abissi,"A lonely boy discovers a mysterious egg that hatches a sea creature of Scottish legend.Adventure, Family, FantasyBruce Allpress, Geraldine Brophy, Eddie Campbell, Ben Chaplin, Peter Corrigan, Brian Cox, Carl Dixon, Alex Etel, Nathan Christopher Haase, Craig Hall, Ian Harcourt, Rex Hurst, William Johnson, Megan Katherine, Elliot LawlessJay Russell"
1240,0762105,5 appuntamenti per farla innamorare,"A florist, who abides by a strict five-date-limit with any man, finds herself wanting more with the new restaurateur in town.Comedy, RomanceNia Vardalos, John Corbett, Stephen Guarino, Amir Arison, Zoe Kazan, Gary Wilmes, Mike Starr, Jason Mantzoukas, Judah Friedlander, Rachel Dratch, Jay O. Sanders, Lynda Gravatt, Olive, Suzanne Shepherd, Dan FinnertyNia Vardalos"
1241,0762107,Io vi dichiaro marito e... marito,"Two straight, single Brooklyn firefighters pretend to be a gay couple in order to receive domestic partner benefits.Comedy, RomanceAdam Sandler, Kevin James, Jessica Biel, Dan Aykroyd, Ving Rhames, Steve Buscemi, Nicholas Turturro, Allen Covert, Rachel Dratch, Richard Chamberlain, Nick Swardson, Blake Clark, Mary Pat Gleason, Matt Winston, Lance BassDennis Dugan"
1242,0762114,Licenza di matrimonio,"A reverend puts an engaged couple through a grueling marriage preparation course to see if they are meant to be married in his church.Comedy, RomanceRobin Williams, Mandy Moore, John Krasinski, Eric Christian Olsen, Christine Taylor, Josh Flitter, DeRay Davis, Peter Strauss, Grace Zabriskie, Roxanne Hart, Mindy Kaling, Angela Kinsey, Rachael Harris, Brian Baumgartner, Jess RosenthalKen Kwapis"
1243,0762121,Nativity,"A drama that focuses on the period in Mary and Joseph's life where they journeyed to Bethlehem for the birth of Jesus.Drama, Family, HistoryKeisha Castle-Hughes, Oscar Isaac, Hiam Abbass, Shaun Toub, Ciarán Hinds, Shohreh Aghdashloo, Stanley Townsend, Alexander Siddig, Nadim Sawalha, Eriq Ebouaney, Stefan Kalipha, Alessandro Giuggioli, Farida Ouchani, Saïd Amadis, Maria Giovanna DonzelliCatherine Hardwicke"
1244,0763304,Doogal,"This is the story of Doogal (Daniel Tay), an adorable candy-loving mutt who goes on a mission to save the world. Doogal must prevent the evil sorcerer Zeebad (Jon Stewart) from freezing the...Animation, Adventure, ComedyDaniel Tay, Jimmy Fallon, Christian M Garland, Jon Stewart, Whoopi Goldberg, William H. Macy, Chevy Chase, Judi Dench, Kylie Minogue, Ian McKellen, Kevin Smith, Bill Hader, Cory Edwards, John Krasinski, Heidi Brook MyersDave Borthwick, Jean Duval"
1245,0763831,Una bugia di troppo,"After stretching the truth on a deal with a spiritual guru, literary agent Jack McCall finds a Bodhi tree on his property. Its appearance holds a valuable lesson on the consequences of every word he speaks.Comedy, DramaEddie Murphy, Kerry Washington, Emanuel Ragsdale, Jill Basey, Greg Collins, Robert LeQuang, Michael G. Wilkinson, Lyndsey Nelson, Michael Cody Gilbert, Lou Saliba, John Gatins, Clark Duke, Cliff Curtis, Mitchell Fink, Edi PattersonBrian Robbins"
1246,0765010,Brothers,"A young man comforts his older brother's wife and children after he goes missing in Afghanistan.Action, Drama, ThrillerTobey Maguire, Jake Gyllenhaal, Natalie Portman, Sam Shepard, Mare Winningham, Bailee Madison, Taylor Geare, Patrick John Flueger, Clifton Collins Jr., Carey Mulligan, Omid Abtahi, Navid Negahban, Ethan Suplee, Arron Shiver, Ray PrewittJim Sheridan"
1247,0765120,Un bacio romantico,"A young lonely woman takes a soul-searching journey across America to resolve her questions about love while encountering a series of offbeat characters along the way.Drama, RomanceJude Law, Norah Jones, Chad R. Davis, Katya Blumenberg, John Malloy, Demetrius Butler, Frankie Faison, David Strathairn, Adriane Lenox, Rachel Weisz, Benjamin Kanes, Cat Power, Michael Hartnett, Natalie Portman, Michael MayKar-Wai Wong"
1248,0765446,Fuga dal pianeta Terra,"Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.Animation, Adventure, ComedyBrendan Fraser, Rob Corddry, Ricky Gervais, Jonathan Morgan Heit, Jessica Alba, Sofía Vergara, Paul Scheer, Jason Simpson, Sarah Jessica Parker, Doug Abrahams, Jason Benson, Trevor Devall, Brian Dobson, Brad Dryborough, Gabe KhouthCal Brunker"
1249,0765460,Cover,"They are married men that pass H.I.V. to their male or female partners. Many of the men hide behind the vow of marriage, but still desire men. The women know, but have grown accustomed to the extravagant lifestyle.Drama, ThrillerAunjanue Ellis, Razaaq Adoti, Vivica A. Fox, Leon, Louis Gossett Jr., Paula Jai Parker, Roger Guenveur Smith, Richard Gant, Mya, Obba Babatundé, Victoria Gabrielle Platt, Clifton Davis, Patti LaBelle, Clayton Prince, Tomorrow Baldwin MontgomeryBill Duke"
1250,0765476,Piacere Dave,"A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.Adventure, Comedy, FamilyEddie Murphy, Elizabeth Banks, Gabrielle Union, Scott Caan, Ed Helms, Kevin Hart, Mike O'Malley, Pat Kilbane, Judah Friedlander, Marc Blucas, Jim Turner, Austyn Myers, Adam Tomei, Brian Huskey, Shawn ChristianBrian Robbins"
1251,0768183,Day Zero,"The military draft is back, three best friends are drafted and given 30 days to report for duty. In that time, they're forced to confront everything they believe about courage, duty, love, friendship and honor.DramaElijah Wood, Chris Klein, Jon Bernthal, Ginnifer Goodwin, Elisabeth Moss, Ally Sheedy, Sofia Vassilieva, John Rothman, Daniel Oreskes, Tinashe Kajese, Robert Hogan, Adam LeFevre, Amir Arison, Ian Kahn, Jordin RudermanBryan Gunnar Cole"
1252,0770703,(S)ex list,"A woman looks back at the past nineteen men she's had relationships with in her life and wonders if one of them might be her one true love.Comedy, RomanceAnna Faris, Chris Evans, Ari Graynor, Blythe Danner, Ed Begley Jr., Oliver Jackson-Cohen, Heather Burns, Eliza Coupe, Kate Simses, Tika Sumpter, Joel McHale, Jacquelyn Doucette, Chris Pratt, Denise Vasi, Sondra JamesMark Mylod"
1253,0770752,Tutti pazzi per l'oro,"A new clue to the whereabouts of a lost treasure rekindles a married couple's sense of adventure -- and their estranged romance.Action, Adventure, ComedyMatthew McConaughey, Kate Hudson, Donald Sutherland, Alexis Dziena, Ewen Bremner, Ray Winstone, Kevin Hart, Malcolm-Jamal Warner, Brian Hooks, David Roberts, Michael Mulheren, Adam LeFevre, Rohan Nichol, Roger Sciberras, Elizabeth ConnollyAndy Tennant"
1254,0770772,Manuale d'infedeltà per uomini sposati,"A married man who daydreams about being with other women finds his will and morals tested after he's visited by the ex-mistress of his old friend.Comedy, Drama, RomanceChris Rock, Kerry Washington, Gina Torres, Steve Buscemi, Edward Herrmann, Welker White, Samantha Ivers, Michael Kenneth Williams, Cassandra Freeman, Stephen A. Smith, Wendell Pierce, Milan Howard, Roz Ryan, Christina Vidal, Eliza CoupeChris Rock"
1255,0770814,Tennessee,"The story of three people who strive to realize their dreams. Brothers Carter and Ellis set out on a road trip to their childhood home in a desperate search for their estranged father, who may hold the key to their future.Adventure, Comedy, DramaAdam Rothenberg, Ethan Peck, Mariah Carey, Lance Reddick, Ryan Lynn, Michele Harris, Bill Sage, Melissa Benoist, Michele Ammon, Christopher Andrews, Jerry Biggs, Ellie Braverman, Donna Brazier, Forrest Broadley, Chris BrowningAaron Woodley"
1256,0770828,L'uomo d'acciaio,"An alien child is evacuated from his dying world and sent to Earth to live among humans. His peace is threatened, when other survivors of his home planet invade Earth.Action, Adventure, Sci-FiHenry Cavill, Amy Adams, Michael Shannon, Diane Lane, Russell Crowe, Antje Traue, Harry Lennix, Richard Schiff, Christopher Meloni, Kevin Costner, Ayelet Zurer, Laurence Fishburne, Dylan Sprayberry, Cooper Timberline, Richard CetroneZack Snyder"
1257,0772165,Dark Streets,"The owner of a 1930s nightclub loses control of his life amid love triangles and too much debt.Drama, ThrillerNoel Arthur, Sybil Azur, Pat Crawford Brown, Tim Langhorne Brown, Jordi Caballero, Samuel Bliss Cooper, Palmer Davis, Toledo Diamond, Michael Fairman, Keith Glover, Elias Koteas, Alexandra Mann, Gabriel Mann, Jarreth J. Merz, Izabella MikoRachel Samuels"
1258,0772168,Grace Is Gone,"Upon hearing his wife was killed in the Iraq war, a father takes his two daughters on a road trip.Drama, WarJohn Cusack, Emily Churchill, Rebecca Spence, Jennifer Tyler, Susan Messing, Shélan O'Keefe, Gracie Bednarczyk, Doug Dearth, Doug James, Alessandro Nivola, Zach Gray, Marisa Tomei, Penny Slusher, Dana Lynne Gilhooley, Mary Kay PlaceJim Strouse"
1259,0775488,Illegal Tender,"When the thugs who killed his father come looking for him, a young Latino man and his mother flee from their home.Crime, Drama, ThrillerMichael Philip Del Rio, Samuel Molina, Rick Sepulveda, Manny Perez, D.C. Benny, Mercedes Mercado, Carmen Gloria Pérez, Zulay Henao, Jessica Pimentel, Angelic Zambrana, Julie Carmen, Ronald Escobar, Gary Perez, Rick Gonzalez, Dania RamirezFranc. Reyes"
1260,0775539,Stepping - Dalla strada al palcoscenico,"When his brother is murdered, a street dancer moves to Georgia to work his way through college. He joins a fraternity's step dancing team for a competition. Will he also get an education and the girl?Drama, Music, RomanceColumbus Short, Meagan Good, Ne-Yo, Darrin Dewitt Henson, Brian White, Laz Alonso, Valarie Pettiford, Jermaine Williams, Allan Louis, Harry Lennix, Chris Brown, Oliver Ryan Best, Duain Richmond, Justin Hires, Sahr NgaujahSylvain White"
1261,0775552,Alieni in soffitta,"A group of kids must protect their vacation home from invading aliens.Adventure, Comedy, FamilyCarter Jenkins, Austin Butler, Ashley Tisdale, Ashley Boettcher, Henri Young, Regan Young, Doris Roberts, Robert Hoffman, Kevin Nealon, Gillian Vigman, Andy Richter, Tim Meadows, Melise, Megan Parker, Maggie VandenBergheJohn Schultz"
1262,0778661,Daddy's Little Girls,"A mechanic falls in love with his attorney.Drama, RomanceGabrielle Union, Idris Elba, Louis Gossett Jr., Tasha Smith, Tracee Ellis Ross, Malinda Williams, Terri J. Vaughn, Gary Anthony Sturgis, Cassi Davis, Sierra Aylina McClain, China Anne McClain, Lauryn Alisa McClain, Juanita Jennings, Maria Howell, Rochelle DewberryTyler Perry"
1263,0780492,Canvas,"A woman's schizophrenia affects her relationships with her husband and son.DramaGriffin Miner, Marcia Gay Harden, Devon Gearhart, Julie Upton, Joe Pantoliano, Harriet Oser, Bill Erfurth, Marcus Johns, Sophi Bairley, Barbara Sloan, Ronald McCullen, Danny Kennedy, Christopher Campbell, Paul Lasa, Antony Del RioJoseph Greco"
1264,0780511,Stanno tutti bene - Everybody's Fine,"A widower who realized his only connection to his family was through his wife sets off on an impromptu road trip to reunite with each of his grown children.DramaRobert De Niro, Drew Barrymore, Kate Beckinsale, Sam Rockwell, Lucian Maisel, Damian Young, James Frain, Melissa Leo, Katherine Moennig, Brendan Sexton III, James Murtaugh, Austin Lysy, Chandler Frantz, Lily Mo Sheen, Seamus Davey-FitzpatrickKirk Jones"
1265,0780516,Un colpo perfetto,"In 1960s London, an elderly janitor convinces a glass-ceiling constrained executive to help him steal a handful of diamonds from their employer, the London Diamond Corporation.Crime, Drama, ThrillerDemi Moore, Michael Caine, Lambert Wilson, Nathaniel Parker, Shaughan Seymour, Nicholas Jones, David Barrass, Joss Ackland, Silas Carson, Derren Nesbitt, Rosalind March, Kevan Willis, Stanley Townsend, Jonathan Aris, Ben RightonMichael Radford"
1266,0780536,In Bruges - La coscienza dell'assassino,"Guilt-stricken after a job gone wrong, hitman Ray and his partner await orders from their ruthless boss in Bruges, Belgium, the last place in the world Ray wants to be.Comedy, Crime, DramaElizabeth Berrington, Rudy Blomme, Olivier Bonjour, Mark Donovan, Ann Elsley, Colin Farrell, Jean-Marc Favorin, Ralph Fiennes, Brendan Gleeson, Eric Godon, Zeljko Ivanek, Sachi Kimura, Anna Madeley, Louis Nummy, Clémence PoésyMartin McDonagh"
1267,0780548,Kid Cannabis,"An eighteen year old high school drop out and his twenty-seven year old friend start trafficking marijuana across the border of Canada in order to make money and their lives are changed forever.Biography, Comedy, CrimeJonathan Daniel Brown, Kenny Wormald, Aaron Yoo, Ron Perlman, John C. McGinley, Corey Large, Bryce Hodgson, Alex Arsenault, Jeffrey Ballard, Luke Jennings, Andrew Cavin, Kieran Large, Giacomo Baessato, Merritt Patterson, Amanda TappingJohn Stockwell"
1268,0780567,Immagina che,"A financial executive who can't stop his career downspiral is invited into his daughter's imaginary world, where solutions to his problems await.Comedy, Drama, FamilyEddie Murphy, Thomas Haden Church, Yara Shahidi, Ronny Cox, Stephen Rannazzisi, Nicole Ari Parker, DeRay Davis, Vanessa Williams, Martin Sheen, Lauren Weedman, Timm Sharp, Daniel Polo, Stephen Root, Richard Schiff, Marin HinkleKarey Kirkpatrick"
1269,0780571,Mr. Brooks,"A well-respected businessman is sometimes controlled by his murder and mayhem-loving alter ego.Crime, Drama, ThrillerKevin Costner, Demi Moore, Dane Cook, William Hurt, Marg Helgenberger, Ruben Santiago-Hudson, Danielle Panabaker, Aisha Hinds, Lindsay Crouse, Jason Lewis, Reiko Aylesworth, Matt Schulze, Yasmine Delawari, Thunderbird Dinwiddie, Michael ColeBruce A. Evans"
